timestep,generation,time,collection_time,train_time,return,episode_length,entropy,policy_loss,kl_approx,clip_fraction,ESS,value_loss,explained_variance,lr,alpha
860160,20,268.9019260406494,182.16371035575867,75.45869588851929,2.4614957869052887,41.31808035714286,0.689379394054413,-0.02727519503681608,0.007061744499381328,0.09944376773632012,0.9852824227258344,0.27871321626089474,0.8722718170468894,9.206267664155907e-05,0.00027512071745711163
903168,21,283.0510790348053,193.08686208724976,78.3885908126831,2.6635453204313913,42.6249122619629,0.6291087319453558,-0.044528126792773064,0.012287993628970068,0.12234556194353716,0.9817653635412743,0.31527455695508433,0.8706584150443629,9.118382907149165e-05,0.00024014617468781006
946176,22,302.0474660396576,208.49946117401123,81.61897706985474,3.68330537279447,52.889180501302086,0.5893466224273046,-0.014043915882467714,0.008661777828088926,0.11466340797107276,0.9844403106135419,0.3620534951529687,0.8539810789185914,9.026351287655294e-05,0.000207287263207164
989184,23,321.7163619995117,224.43118906021118,85.05078125,3.32791018486023,50.04869206746419,0.7319452861944836,0.010465048253100268,0.014561050101391868,0.12527477927304848,0.9820548338777739,0.3282403740466303,0.872221387512793,8.930265473713938e-05,0.00017780640298856824
1032192,24,341.34568214416504,240.34466695785522,88.44356751441956,3.4616324106852217,51.458767573038735,0.5912397652864456,0.02965112131423521,0.008733347733535976,0.10941938489099629,0.9844107020568833,0.31556873964883186,0.8987071907984704,8.83022221559489e-05,0.00015408808197881673
1075200,25,354.7518079280853,250.26650714874268,91.70957469940186,6.767176151275635,81.26507949829102,0.5993750194708506,-0.008667704384943757,0.01598577801043874,0.1389267689269204,0.9794405848661953,0.2577764813056335,0.9023220231700527,8.726322248378775e-05,0.00013723402383675928
1118208,26,368.496866941452,260.06752920150757,95.35797762870789,4.63782958984375,62.30263137817383,0.5223861932754517,0.011192192753182994,0.013216731894343072,0.16911498966076588,0.9767476345695342,0.37293537434039525,0.8703861441108797,8.618670190525352e-05,0.00011805514094988301
1161216,27,381.9675817489624,269.9890604019165,98.65326642990112,5.077421098947525,66.3799819946289,0.47901377826929087,-0.018736588399663183,0.009048565097592711,0.11087288542582613,0.9846477621285219,0.4476763148231218,0.8289363509837965,8.507374438531607e-05,0.00010366042691202169
1204224,28,401.0732057094574,285.7552125453949,101.67832231521606,9.055816968282063,101.73996988932291,0.5209405720233917,0.02001852366991524,0.010991966213029817,0.16591595616819949,0.9772014629215697,0.34925485456279043,0.8301813562482788,8.392547057785661e-05,9.139964014417366e-05
1247232,29,418.78145575523376,300.66518568992615,104.28541946411133,13.95096492767334,147.05316162109375,0.5804811120033264,-0.022614166676790923,0.012335192645218103,0.11870715265534158,0.9811670816076755,0.2379727503216369,0.7769218083174094,8.274303669726426e-05,8.16317102342283e-05
1290240,30,437.8290557861328,316.5343425273895,107.24211263656616,13.055566310882568,140.20562744140625,0.5091943889856339,0.004656677528686603,0.012793814993943097,0.12106151735497256,0.9821301674387198,0.31272833775738507,0.7064482684593225,8.152763335422613e-05,7.221143466556838e-05
1333248,31,455.5551357269287,331.42327332496643,109.8930196762085,17.76612949371338,182.96986389160156,0.5847013294696808,-0.012257160472930817,0.01152013860529525,0.09640456377277976,0.9841633929604054,0.14013995129131307,0.7734766110307889,8.028048435688333e-05,6.499636686776156e-05
1376256,32,473.8302445411682,346.26932644844055,113.12590146064758,19.856182098388672,203.58419799804688,0.5813448131084442,-0.001943258619060295,0.01281698129823629,0.16037008038453557,0.9766374128008939,0.10161018024080408,0.7755676635643974,7.900284547855991e-05,5.7973820350242654e-05
1419264,33,491.7404434680939,361.15843629837036,115.98251938819885,20.697641372680664,209.91339111328125,0.4830816090106964,-0.0259085868990411,0.01237461886548272,0.13641881261911853,0.9791608997850777,0.07806264169759353,0.6976116935072012,7.769600319330552e-05,5.264371177185665e-05
1462272,34,509.6041593551636,376.00826025009155,118.79717803001404,20.564680099487305,209.39788055419922,0.5176602751016617,-0.02676145148024458,0.009540222414735296,0.14214232925950984,0.9787131558156699,0.05608173684416006,0.6610984395341543,7.636127338052512e-05,4.713774955285801e-05
1505280,35,527.0350923538208,390.875470161438,121.20163106918335,20.969602584838867,212.1999969482422,0.5391002297401428,-0.03966905015919874,0.0057230290489466385,0.14753149491843418,0.9789485169531833,0.0335897314554272,0.6697651651182153,7.500000000000001e-05,4.2924562964302147e-05
1548288,36,544.9024634361267,405.7292833328247,124.0140073299408,20.33304214477539,207.18359375,0.5144060552120209,-0.0476221875562221,0.00768392724391047,0.08608188188474186,0.9861902948353425,0.04523502076761422,0.23181241114266327,7.361355373863414e-05,3.872318636910758e-05
1591296,37,562.2295205593109,420.62290930747986,126.28045439720154,21.501712799072266,216.60684204101562,0.49727892875671387,-0.0174738744736737,0.0025618462070851975,0.08652154637315569,0.9856379463824154,0.008194449996349516,0.848142366044679,7.220333063028872e-05,3.5553434002195296e-05
1634304,38,580.1324315071106,435.47672033309937,129.1269257068634,21.73995876312256,220.25725555419922,0.5043334662914276,-0.014830726057912845,0.0030114494233027572,0.07039040189195234,0.9879784419788901,0.01081786869177535,0.7512583618397701,7.077075065009433e-05,3.219175133997984e-05
1677312,39,597.6585733890533,450.3876602649689,131.57778573036194,21.255558013916016,214.05982971191406,0.43801644444465637,-0.013578743510403148,0.008155591726596578,0.06684189092630145,0.9886706019766526,0.015044076863330983,0.5272582724877557,6.931725628465643e-05,2.9690990655351353e-05
1720320,40,615.9334843158722,465.2363302707672,134.80697178840637,20.809829711914062,212.28988647460938,0.46845871210098267,-0.04858407629668833,0.0038642911718247937,0.0487346584361506,0.9897637316963986,0.01905934563923968,0.5872717515085858,6.784431107959359e-05,2.6927939071227682e-05
1763328,41,633.3479351997375,480.1411364078522,137.1531467437744,19.62195587158203,198.1138153076172,0.4495784342288971,-0.043246496243166364,0.011724717772905633,0.19786555082098356,0.9745133352559253,0.033030859446780185,0.2965167737787542,6.635339816587109e-05,2.4937927943865318e-05
1806336,42,651.1611242294312,495.0146403312683,139.89995861053467,21.048121452331543,213.12109375,0.4456358999013901,-0.02084844461663283,0.0038915156477449466,0.10216624498353698,0.9850240378706628,0.012663110517687533,0.6174322367859907,6.484601876641375e-05,2.2780385942548247e-05
1849344,43,668.4827892780304,509.9223213195801,142.15872645378113,21.024141311645508,211.48275756835938,0.393320769071579,-0.03280362113508357,0.00975370516341212,0.1608294247045297,0.9787501415989989,0.007121516768887787,0.6215354931246074,6.332369068450174e-05,2.119111250347646e-05
1892352,44,686.3080661296844,524.7967154979706,144.8738763332367,21.148701667785645,214.22352600097656,0.352693110704422,0.01336241240748075,0.011137161651292207,0.14281411708662062,0.9796651009583571,0.0013907769706726324,0.5277381556140912,6.178794677547137e-05,1.947483894311685e-05
1935360,45,703.5636370182037,539.68310379982,147.09157514572144,20.52881622314453,206.57627868652344,0.338064581155777,-0.026255754850038115,0.0065693405875964185,0.07240796259858678,0.9888048281222314,0.009211139478817338,-15.586617148737988,6.024033340325954e-05,1.8174123039481123e-05
1978368,46,721.5253171920776,554.555093050003,149.98838329315186,20.370055198669434,206.75390625,0.22836972028017044,-0.01550979505261533,0.0049989811030501504,0.07204125388865164,0.9890271049529392,0.009291331827183719,-5.918445223252718,5.868240888334653e-05,1.6769477349583826e-05
2021376,47,739.0974340438843,569.4289381504059,152.52365255355835,20.70256805419922,208.3418731689453,0.25054115056991577,-0.026919175272800914,0.005872042824710001,0.07074395580999418,0.988662242528978,0.0027052429108974994,0.28543652766180977,5.7115741913664264e-05,1.5718188424701963e-05
2064384,48,756.833652973175,584.3049371242523,155.18655061721802,20.215002059936523,205.0374984741211,0.36001645028591156,-0.032276309048589,0.010517033632494734,0.11784363543048627,0.9825085354933362,0.006207488947739399,-0.041459396058528705,5.5541909995050554e-05,1.4530841721828144e-05
2107392,49,774.0966758728027,599.1994850635529,157.3920328617096,21.022611618041992,211.21739196777344,0.38374093174934387,0.0016848108121380338,0.0027870434696920065,0.07474672419175232,0.9856210471349914,0.0002532443169357723,0.18248948348703226,5.396249784283942e-05,1.3653482227776277e-05
2150400,50,792.2785909175873,614.0453219413757,160.55067992210388,20.61595916748047,209.31430053710938,0.35806921124458313,-0.013258861807407938,0.006537494850235896,0.08567642174833238,0.9853543728092382,0.0018626241091153828,0.05145764917545947,5.2379095791187124e-05,1.271424753076125e-05
2193408,51,809.516753911972,628.9403188228607,162.72874879837036,21.605361938476562,217.16964721679688,0.318463534116745,0.010045306594963853,0.012534587542284011,0.1104439385581052,0.9827120067005516,0.00029113943840751384,0.034595901545560824,5.0793298191740404e-05,1.2002522647076301e-05
2236416,52,827.466817855835,643.7884428501129,165.64956092834473,20.83164405822754,211.66015625,0.3661322295665741,-0.025353425346043835,0.0023000549349369223,0.050588330132011514,0.9904238268867588,0.018210816317378822,-0.11508129309607933,4.92067018082596e-05,1.1222298674881861e-05
2279424,53,844.7585570812225,658.6966698169708,167.87583208084106,20.941741943359375,210.78260803222656,0.38543105125427246,-0.035719566390646294,0.007122489555607094,0.08993270085806271,0.9862071846458033,0.01770427283236393,-0.30394847176966167,4.762090420881289e-05,1.0631788142731915e-05
2322432,54,862.4975521564484,673.5531439781189,170.5731201171875,20.69179916381836,209.59765625,0.3019288182258606,-0.027682135625327536,0.003748008224288648,0.06222512771274819,0.9891820900172198,0.022497813770188013,-0.4055113624725459,4.603750215716057e-05,9.989749614124626e-06
2365440,55,880.3643701076508,688.4668869972229,173.35989928245544,21.188600540161133,212.99122619628906,0.4106917381286621,0.025604079427435093,0.01360807302483665,0.13839487745760515,0.9774939323200982,0.00043637768856276117,-0.028960854793730523,4.445809000494946e-05,9.491283660390486e-06
2408448,56,898.2505533695221,703.3350329399109,176.19064927101135,19.748127937316895,201.28385162353516,0.35533420741558075,-0.00968522648081048,0.00662527006522708,0.056065826744744335,0.9892778091590115,0.020930917336942505,-0.3073998408942082,4.288425808633575e-05,8.964529593570223e-06
2451456,57,916.242751121521,718.2476289272308,179.11245608329773,21.381254196166992,215.0,0.3615472912788391,-0.007770678311181689,0.008804710738961826,0.13946578034084112,0.9801777793285551,0.008357701041968932,-0.5331901875346604,4.131759111665349e-05,8.557731375583226e-06
2494464,58,934.496344089508,733.1206910610199,182.30194306373596,19.4143648147583,196.71668243408203,0.33516062796115875,-0.022277525864440918,0.0059602860547099306,0.05536329028400258,0.9902258714565009,0.013094603253198903,-0.41219617145408827,3.9759666596740476e-05,8.114826373028983e-06
2537472,59,951.912435054779,748.0367503166199,184.64104080200195,20.9930477142334,211.43478393554688,0.3955593407154083,-0.021988473393676627,0.00726991958090921,0.054831533587617255,0.9901615378400007,0.0052169962141373925,-0.024980609818058816,3.821205322452863e-05,7.76813785429443e-06
2580480,60,969.7381122112274,762.9035375118256,187.35942888259888,19.01944351196289,192.44110870361328,0.3313154876232147,-0.015150401392213422,0.004252468892271099,0.0595422921603126,0.9891073602784711,0.004187810359574396,-0.03431681390384936,3.6676309315498256e-05,7.403280268618043e-06
2623488,61,987.3745331764221,777.8143174648285,189.90972709655762,20.89344596862793,210.91802978515625,0.3501032590866089,-0.03974305493204246,0.005802184228184475,0.0847851436175786,0.9870953591205772,0.02698340441181136,-49.64689403162699,3.515398123358627e-05,7.097651546366499e-06
2666496,62,1005.3364632129669,792.6849355697632,192.82112336158752,19.517191886901855,196.85025787353516,0.32431164383888245,-0.02427928259663721,0.0042613372861025215,0.03134779124309603,0.9933420762651024,0.003966852454083952,-0.12567323997217483,3.364660183412892e-05,6.804473222045422e-06
2709504,63,1022.8219702243805,807.5912616252899,195.24265241622925,20.81613540649414,209.85484313964844,0.27851802110671997,-0.029646274344454607,0.00700154516112279,0.04952979875121255,0.9915132360506913,0.007335941431794686,-0.13506255530019817,3.215568892040641e-05,6.546527502036989e-06
2752512,64,1040.4333820343018,822.4666936397552,197.7997043132782,19.06015968322754,192.2265625,0.31849800050258636,0.0046717008380919404,0.006623920021459467,0.08936632786325237,0.9853143966973119,0.0005314929046141939,-0.19684838097040155,3.0682743715343564e-05,6.296173915023096e-06
2795520,65,1057.8510019779205,837.3526697158813,200.16959428787231,21.14180564880371,212.91802978515625,0.34082379937171936,-0.015227000268521052,0.002419563784476984,0.05021663380640077,0.9907965045458432,0.014257218009106431,0.01608931710544931,2.9229249349905684e-05,6.0728528843296564e-06
2838528,66,1075.4988059997559,852.2193956375122,202.78118419647217,19.178752899169922,194.21484375,0.3005116283893585,-0.035144756724395106,0.0068705851951590124,0.03807056800213542,0.9918032369733553,0.015443300640319808,-0.30153834649168215,2.7796669369711294e-05,5.863622928180214e-06
2881536,67,1093.0642490386963,867.1271588802338,205.27390146255493,21.077239990234375,212.42276000976562,0.2860872447490692,-0.02058809064866242,0.007914819888494481,0.09268144055826921,0.9866468900706499,0.007034062222795078,-0.1208362973122774,2.638644626136587e-05,5.678415682308907e-06
2924544,68,1110.7417368888855,881.9996190071106,207.8895652294159,18.96159076690674,191.20182037353516,0.3304685056209564,0.005161897434129604,0.0015571424688341033,0.03926259930252232,0.991755069556655,0.0007214437593443092,-0.0557502157985403,2.500000000000001e-05,5.498752657675967e-06
2967552,69,1128.3512787818909,896.9074039459229,210.41585326194763,10.53164291381836,107.00390625,0.013602346181869507,-0.03370191545532474,0.008246042642161366,0.03756905073714608,0.9919245312328969,0.034346230030564154,-1.9865228979467648,2.363872661947488e-05,5.339876382826682e-06
3010560,70,1145.8966867923737,911.7647728919983,212.9260232448578,20.785940170288086,209.5078125,0.3101452440023422,-0.02420706225235987,0.002816882738068399,0.03104472334073917,0.9941176904617022,0.017171525118088903,0.025265764468757092,2.2303996806694488e-05,5.190875932145418e-06
3053568,71,1163.4489917755127,926.649552822113,215.42370414733887,21.038402557373047,212.17599487304688,0.26516178250312805,0.015265809650223611,0.0023106385088415052,0.06925342154602214,0.9888323536920853,0.0007404861974541476,0.008367978001190247,2.09971545214401e-05,5.05763297350311e-06
3096576,72,1181.2038969993591,941.5199856758118,218.12655210494995,23.210941314697266,233.16015625,0.22847838699817657,-0.013428527976286499,0.003787623984598859,0.012663817802789594,0.9959420744176625,0.00564877856464706,-2.5580928445197655,1.9719515643116674e-05,4.931516670041962e-06
3139584,73,1198.7247910499573,956.3895268440247,220.60341119766235,20.923202514648438,211.13600158691406,0.2803308367729187,-0.026591472665150048,0.006171871114401754,0.04328375506028796,0.9912880222052836,0.0051326015956626525,-21.614313884073766,1.847236664577389e-05,4.820734552750249e-06
3182592,74,1216.2151160240173,971.256543636322,223.0618200302124,21.10625457763672,213.234375,0.36731377243995667,-0.03837022506482703,0.0039954030781332635,0.04424439393602003,0.9918409615308456,0.00421027169753739,-0.022737111091990635,1.7256963302735745e-05,4.712836897686122e-06
3225600,75,1233.762923002243,986.1311845779419,225.56123423576355,20.367191314697266,205.640625,0.33024686574935913,-0.021288632580235795,0.003443227809286816,0.05143197905955968,0.9906047980670137,0.004368896083068247,-0.05684989827515475,1.60745294221434e-05,4.620137407024711e-06
3268608,76,1251.3397572040558,1001.0020792484283,228.09163427352905,21.032033920288086,212.3984375,0.2711702585220337,-0.02988675533160441,0.004967316000318789,0.03230181287694161,0.9918713694133738,0.007937810209563818,-1.973886914151793,1.4926255614683932e-05,4.534217438928069e-06
3311616,77,1268.7996401786804,1015.8690323829651,230.51957440376282,20.79206657409668,209.7142791748047,0.31488126516342163,0.006239622781489326,0.0013712190719835536,0.07184529432298463,0.9889045854923074,0.000391150756199128,-0.03363213798981137,1.3813298094746491e-05,4.45654161533246e-06
3354624,78,1286.3545038700104,1030.7464394569397,233.02012729644775,21.065359115600586,212.6299285888672,0.28973373770713806,0.0010276502990209616,9.884542593946857e-05,0.01778986705597835,0.9956038485892534,0.0005556566803860182,-0.09494240907952807,1.2736777516212266e-05,4.386529665052124e-06
3397632,79,1303.7985117435455,1045.6222915649414,235.4094262123108,13.940626382827759,141.40234375,0.26174305379390717,-0.01103617102969083,0.003514882753413669,0.03163087628488021,0.9933480374004631,0.004646846018466666,-42.680439310665754,1.1697777844051105e-05,4.324230597524988e-06
3440640,80,1321.4010906219482,1060.5141294002533,237.94551634788513,21.296831130981445,215.05555725097656,0.3156290650367737,-0.024378807839865846,0.004720664984418321,0.03916631462256833,0.9918548305019561,0.008021035656824353,-0.26995276589024286,1.0697345262860636e-05,4.266557922714575e-06
3483648,81,1338.8350105285645,1075.3878195285797,240.3299913406372,20.577346801757812,207.640625,0.36687952280044556,0.01599521449396309,0.003058958439089983,0.016576445584876958,0.9953847588725437,0.0011225201103223824,-0.7123284867357644,9.73648712344707e-06,4.21539950568993e-06
3526656,82,1356.3963446617126,1090.2738921642303,242.83025550842285,21.50800323486328,217.0959930419922,0.32598060369491577,-0.03397443572644775,0.006449628172226974,0.038704536252380024,0.9908639021041785,0.003967394549142939,-1.2387929787740408,8.816170928508365e-06,4.169310081309341e-06
3569664,83,1374.0158746242523,1105.1414830684662,245.41597247123718,15.408595085144043,155.9765625,0.28217267990112305,-0.012486012733577407,0.005475035949308493,0.04454366679622665,0.9903726010892909,0.0011823112297283632,-2.0261468025225815,7.937323358440935e-06,4.129839138517168e-06
3612672,84,1391.7282423973083,1120.0075619220734,248.09582257270813,22.839848518371582,229.98828125,0.2661397010087967,0.007785519218917275,0.004853080901055895,0.033458792490236214,0.9920834846383286,0.0007397222812979264,-0.9642319804337082,7.100829338251147e-06,4.0946354421162055e-06
3655680,85,1409.1348724365234,1134.8807017803192,250.451402425766,21.279035568237305,214.69354248046875,0.35415998101234436,0.01218447595827296,0.0010543096299212194,0.022989615075372977,0.993923748543106,0.0004031113676437982,-0.12094744632771738,6.3075311465107535e-06,4.060740819316455e-06
3698688,86,1426.621101617813,1149.7525968551636,252.89331340789795,20.82109832763672,210.125,0.33702895045280457,-0.027564307685492354,0.0017384603139341712,0.016058144622467838,0.9951577750127711,0.004165758254683562,-0.023226173023754765,5.558227567253832e-06,4.031425487513925e-06
3741696,87,1444.0682256221771,1164.6174726486206,255.31270122528076,20.721878051757812,209.5234375,0.301815927028656,-0.026753381048340193,0.0020641737048530525,0.009994706290305373,0.9966476574450143,0.012710484864875178,-0.4958292906489731,4.853673085668947e-06,4.007200199765743e-06
3784704,88,1461.6372294425964,1179.5144536495209,257.80540204048157,23.088284492492676,231.84765625,0.35412345826625824,-0.021180556781066374,0.0030309811576618067,0.00861854859135602,0.9963731864505945,0.0004200753733807578,-0.08749520704057479,4.19457712839652e-06,3.987674741267289e-06
3827712,89,1479.1599354743958,1194.379834651947,260.2981822490692,21.32720375061035,215.29600524902344,0.34509676694869995,-0.005020641376492036,0.001022286284812251,0.009414320852693144,0.9976356665623315,0.00042201895352417826,-0.0754143177658017,3.581603349196372e-06,3.9685076731084e-06
3870720,90,1496.9032382965088,1209.2756946086884,262.9659204483032,20.879531860351562,210.63780212402344,0.4057078957557678,0.019235231408851722,-9.43363432665229e-05,0.0026730453617089672,0.9979664020521432,0.000500523357946308,-0.06590836837194211,3.0153689607045845e-06,3.954219857693586e-06
3913728,91,1514.4840195178986,1224.1225216388702,265.53009843826294,21.18437957763672,213.8203125,0.366874635219574,-0.016534008089501562,-0.0007049220438696495,0.01548379432070524,0.9937927105451432,0.007552929756358332,-0.4869579987118844,2.496444112952734e-06,3.939758041505767e-06
3956736,92,1532.0240213871002,1239.0177426338196,268.0010085105896,21.156003952026367,213.447998046875,0.37436357140541077,0.015497226095353568,0.0030705957701666997,0.020903906674030543,0.9933212983436133,0.0009755168583491296,-5.423828661493546,2.0253513192751373e-06,3.930293637854193e-06
3999744,93,1549.556878566742,1253.867716550827,270.5084373950958,21.378910064697266,215.90625,0.3057044893503189,0.011414481913917288,0.0032982158513311173,0.01143803691886723,0.9955008337206245,0.0011555375998695153,-0.5408184850631268,1.6025649301821876e-06,3.920545363251109e-06
4042752,94,1567.0425295829773,1268.7658877372742,272.920592546463,21.224395751953125,214.1300811767578,0.37861374020576477,-0.023327836495507234,1.994474861767029e-05,0.005705246811993303,0.9969253510579428,0.012970743978063424,-0.3119969748606599,1.2285106557296477e-06,3.915852108446467e-06
4085760,95,1584.9821193218231,1283.612387895584,275.84177350997925,20.56771183013916,208.20572662353516,0.43611693382263184,-0.022229742444363598,0.0023931460618443114,0.0023035137939773466,0.9975528309138209,0.01052428255473773,-0.030303403453024493,9.035651368646648e-07,3.910948100158681e-06
4128768,96,1602.5244824886322,1298.4997899532318,278.33499240875244,21.183744430541992,213.5853729248047,0.4080708622932434,0.010210631129664331,0.0008950719392514381,0.0,0.9990243241955388,0.0004261234497669188,-0.051590346875772325,6.280555661802856e-07,3.906352008075122e-06
4171776,97,1620.218050479889,1313.331221818924,281.0081613063812,21.44883155822754,217.44921875,0.47467388212680817,-0.03299672858964759,-0.00023866963658330015,0.0,0.9999332995537152,0.0021598332049895994,-0.040832381777447434,4.02259358460233e-07,3.9062774703779715e-06
4214784,98,1637.813125371933,1328.2198839187622,283.55651235580444,21.311479568481445,214.86065673828125,0.4210726320743561,0.009304957053512699,0.0005301106897072127,0.0,0.9992964675460722,0.0005613413280469904,-0.10295742412844819,2.2640387134577058e-07,3.9062774703779715e-06
4257792,99,1655.4425475597382,1343.0722072124481,286.14562940597534,21.526305198669434,217.77994537353516,0.3872870206832886,0.005472403257696094,7.717099697138018e-05,0.0,0.9999411326588393,0.0004993805800208422,-0.0395136941887751,1.0066617640578368e-07,3.9062774703779715e-06
4300800,100,1672.9836764335632,1357.965547323227,288.6189444065094,21.743337631225586,219.0749969482422,0.4080154299736023,-0.024380207745530038,-6.729823945223813e-06,0.0,0.9999997908250281,0.006188113794750329,-0.0801062488750036,2.5172880840745873e-08,3.9062774703779715e-06
